uid,time,text,keywords
中國國民黨_陳超明,2021-09-22 18:18:55,"五倍券大當機
登記有加碼 又叫人不要急

今天一早九點網路上傳出一片哀嚎，因為今天是數位五倍券綁定首日，經濟部還推出首波登記成功就加碼送400萬份好食券，結果時間一到，卻是大當機。

行政院發言人昨日接受媒體訪問還提到，為預防網路塞車，中秋連假已進行演練，結果一早就破功，進行演練也只換來系統維護中五個字。

在系統大當機後，經濟部又呼籲民眾不要急，試問為鼓勵民眾登記數位綁定推出加碼，結果系統當機後，又請人不要急，加上許多長輩對於怎麼點選是霧沙沙，宣導不足、頻寬不足，亂象一大堆。當初行政院接受在野黨普發現金的建議，就不會衍生那麼多問題了。","['普發現金', '五倍券', '好食券']"
民主進步黨_湯蕙禎,2021-09-22 20:00:01,"📣【#振興五倍券】來啦🥰‼️

#綁數位 #抽加碼 #訂紙本

振興五倍券今天正式起跑❗️
在五倍券官網上，可以查詢各種數位支付業者的優惠方案，可就【行動支付】、【電子票證】或【信用卡】擇一綁訂。

📍五倍券官網: https://5000.gov.tw/

📍數位券的綁訂時間: 110/9/22 - 111/4/30

📍共同綁訂最多到5個人（1主綁人+4個共同綁定人）
9/22 -10/1 允許共同綁定增加或退出
10/2 -10/6 中午12時前僅允許退出綁定

📍加碼券登記
只要綁定數位五倍券前400萬名的民眾，免抽籤自動加碼獲得面額500元的好食券，可於餐飲、糕餅、夜市、市場等店家消費。

#振興五倍券
#數位綁定
#共同綁定
#加碼券

#好食券
https://5000.gov.tw/cp.aspx?n=202

#i原券 
https://5000.gov.tw/cp.aspx?n=204

#地方創生券
https://5000.gov.tw/cp.aspx?n=209

#客庄券
https://5000.gov.tw/cp.aspx?n=208

#農遊券
https://5000.gov.tw/cp.aspx?n=205

#國旅券
https://5000.gov.tw/cp.aspx?n=203

#動滋券
https://5000.gov.tw/cp.aspx?n=207

#藝Fun券
https://5000.gov.tw/cp.aspx?n=206","['五倍券', '農遊券', '動滋券', '客庄券', '國旅券', 'i原券', '好食券', '地方創生券']"
台灣民眾黨_邱臣遠,2021-09-23 07:30:42,"＃綠執政5年台對中出口依賴有增無減
＃民進黨政府敗家花人民納稅錢不手軟

中國在上周日以檢驗出介殼蟲為由即日起暫停蓮霧及釋迦進口，我認為中方的突襲的背後的確可能包含政治因素，蔡政府喊告助長仇中意識，卻無助首當其衝的農民。政府不能只要求台灣人民攜手共挺，陪渡難關。 #請拿出實際作為

早在三月鳳梨被禁，學者專家就警示要留意外銷中國總量都超過 90%的蓮霧和釋迦，經過整整半年的時間，當事情真的發生了，身為主管機關的農委會主委陳吉仲竟喊「不能接受」，要知道損失慘重的農民和整個產銷鏈損失慘重的上下游更不能接受！

▍經過半年陳吉仲做了什麼
媒體指稱這次農委會的新聞稿內容和三月被禁鳳梨時相當雷同：先譴責對岸不遵守國際貿易規範，要向ＷＴＯ申訴；宣布投入十億預算救市；呼籲全民愛國挺農民。唯一不同的是希望民眾能將五倍券、農遊券拿來挺果農、買水果。
半年前若已設定中國可能停止進口，農委會本就要有預防措施，而不是一次又一次的亡羊補牢、灑幣救市。「 明明是政策失誤 #憑什麼要全民買單負責！」

▍揚言要告WTO 立足點在哪裡
中國自2005年開放實施15種台灣水果零關稅，其中就包括鳳梨、釋迦以及蓮霧。專家指出過去中國對台水果銷陸向來採取「綠色通道」；就是過去兩岸和平往來時的「政治紅利」，並非正常國際貿易行為的選擇。台灣對大陸830項農產品管制進口，其實 #已違反WTO平等互惠精神，若真的訴諸WTO，恐怕難以成案。
 
如果提告WTO有效，農委會在今年3月鳳梨被禁時就該著手進行。陳吉仲日昨才說若中國相關單位在9月30日前未展開對話， #才將向WTO提起正式的爭端解決申請。 #所以是根本就還沒向WTO提告，揚言要告只是喊給國人聽而已。

▍唬民眾鳳梨外銷增加566% 實際外銷量是下降1/3
近三年台灣鳳梨年產43萬公噸，約有一成做出口外銷，2017年到2019年中國占台灣鳳梨外銷市場的的97%，居次的日本僅佔2%，銷往香港、新加坡、澳門泰國等地的生鮮鳳梨每年只有幾百公噸，占比不到1%。

陳吉仲說1至8月外銷量達2.5187公噸，較去年同期增加566％。這種浮誇的數字母數，是扣除中國後的3%而來，換算成實際噸數，整體鳳梨出口其實是下降1/3才對。

▍綠執政五年台灣對中國出口依存度有增無減
民進黨政府用「抗中保台」做為掩護施政無能的各種藉口，然而台灣對中國出口出口的依存度卻有增無減。去年台灣對中國出口的貿易依存度，是史上新高的43.8%。也就是說， #蔡英文第二任執政的第一年， #卻是台灣有史以來貿易最依賴中國的時候。

中華經濟研究院今年七月研究報告，台灣上半年對中國享有的貿易順差累計高達  #780億美元，比去年同期增加逾200億美元。而蔡總統所提的新南向經貿政策成效自105 年以來，我國對新南向國家之貿易總額僅從新臺幣30,882 億元提升至109 年 #新臺幣32,022 億元，成長3.7%。 #一個計價單位是美元一個是新台幣！

隨著兩岸關係向下探底，受創的是農民，以及整個產業鏈。中國大買時誇口成長，中國不買是中共打壓！得利的永遠是收割政治效益的蔡政府。明明是政策失當，卻次次讓國庫大傷。釋迦十億，鳳梨十億，萊豬一百億，民進黨政府不好好檢討改進，只懂花錢解決，這個政府實在有夠敗家！","['五倍券', '農遊券']"
民主進步黨_賴惠員,2021-09-23 11:48:18,"感謝真朋友 #立陶宛，再贈台灣235,900劑AZ。
惠員覺得我們台灣人非常可愛，上次立陶宛贈我們兩萬劑AZ與同意以「台灣」為名互設代表處後，聯合信用卡中心資料顯示，立陶宛今年首度登上我們海外刷卡前10強，到六月底金額已達25億元。
這就是我們台灣人對朋友表達感謝的方式阿。
疫苗陸續到貨，請大家 #輪到你就去打 。
也記得預約登記五倍券，我們一起振興內需，跟小店家小攤商渡過難關！
#真朋友贈疫苗
#善的循環
#立陶宛總理說疫苗應要平均分配我們一定要團結",['五倍券']
民主進步黨_張宏陸,2021-09-23 18:36:46,"數位五倍券綁定第二天
你綁定了嗎 ＼(・ω・)/
https://5000.gov.tw/

猶豫要數位券？紙本券？
依據消費習慣來選擇最適合您的五倍券
趕快點進圖片看我整理的QA！

‼️最重要的：記得登錄抽加碼券‼️
🔶此次共有八種加碼券，最多可「全選」
🔶但是每人每周最多抽中一種加碼券

有任何綁定使用上的問題就趕快來問我吧～",['五倍券']
台灣民眾黨_邱臣遠,2021-09-23 18:52:50,"＃執政者任性全民付代價
＃財政紀律被甩到外太空
＃振興券預算浪費高達二十億 

今天臣遠針對 ＃振興五倍券 的決策過程、預算編列等問題對  ＃行政院長蘇貞昌、 ＃經濟部長王美花 進行質詢，盤點本次紓困5.0預算案，振興五倍券預算編列的任性揮霍。

▍第一個浪費：若發現金採線上轉帳、實體ATM，行政成本直接省下19億！
若以孩童家庭照顧津貼的例子計算，採線上轉帳、實體ATM應用在五倍券政策上直接可以省下90%行政成本。

▍第二個浪費：用後即丟！一次性平台全部重來？浪費3877萬元！
這次搭配五倍券所發的 ＃各部會加碼券，其中不少去年也發行過。我們來看一下，去年四大加碼券（農遊券、藝FUN券、客庄券、動滋券）平台的建置成本總共花費了3,877萬。今年，各部會又重頭來過，還要重新編列預算設計網站。

▍第三個浪費：大內宣費用1.25億元與去年一樣，全部重新宣傳？尚未通過卻已經發包？預算交代不清！
既然去年都發過三倍券，相信國人對於五倍券也都有所認識，宣傳費用按理來說應該 ＃存有許多下降空間。根據行政院編列的五倍券預算，在推動行政及廣宣相關費用，共計1億2千5百萬元。今年卻仍編列了1.25億元，錢到底花在哪裡？

9月2日經濟部中小企業處決標了一筆「＃110年度振興經濟刺激消費多元推動計畫」限制性招標標案，總決標金額是「1億2千5百萬元」。但相關細目付之闕如。

問題是，這筆五倍券廣告宣傳的標案預算到底從何來？是花光了行政及廣宣1.25億元預算，都用來宣傳嗎？我們多次詢問經濟部，卻都交代不清楚預算來源。

▍第四個浪費：戳破國王新衣！施政目標和預算編列事實相互矛盾！
今年五倍券有個重要目標是降低實體領券比例，將「＃數位綁定」從去年的7%，今年提升到20％。既然如此，照理來說，實體券花費成本若配合政院設定的政策目標，佔總行政成本的花費應該要呈現下降趨勢。

但，今年牽涉到實體券分裝的預算總共比去年編列高出將近4400萬，不論基於什麼緣由增加分裝費用，這都與數位化提升的目標相矛盾。

▍第五個浪費：數字魔法師偷藏預算？實際分裝費用增加8200萬，達到1.62億元？

我們還發現，五倍券「＃推動廣宣及行政費用」相關預算項目中，居然還藏了一筆「分裝與進出貨等管控作業、租借監視設備、點鈔機、堆高機」的0.38億元費用！

所以，實體分裝費用可說是增加不只4400萬，總共增加了8200萬元！＃分裝總成本 高達1.62億元！重點是，去年分裝的實際支出也只不過才花了0.4億！今年成本直接翻四倍，與政策目標相違背。

‼️盤點上述所有浪費成本，居然高達20.22億元‼️

這筆錢若省下，可以……
🔺拿來採購172萬劑AZ疫苗
🔺讓農委會給一整年全台國中小學生的營養午餐補助金
🔺讓教育部補助全國弱勢學生的營養午餐金一整年

▍未來還會有紓困6.0？
目前政府已經花了8400億在紓困預算，紓困追加了四次，未來還會有第五次追加，上演紓困6.0嗎？請政府不要再當盤仔、揮霍無度，人民的血汗錢需要嚴格把關。","['振興券', '三倍券', '五倍券', '藝FUN券', '農遊券', '動滋券', '客庄券']"
民主進步黨_劉櫂豪,2021-09-23 19:00:28,"劉櫂豪共同主持農委會「好釋連蓮」預購平台記者會 
帶頭認購 #台東釋迦 挺台灣水果

櫂豪今天受邀前往農委會與陳吉仲主委共同主持「好釋連蓮」預購平台正式上線記者會，力挺台灣農業，櫂豪也帶頭立即預購台東釋迦100箱以及蓮霧50箱，拋磚引玉，邀請全民跟企業加入預購，把台灣優質水果行銷到全世界。

中國政府無預警宣布台灣釋迦與蓮霧禁止輸入中國，對台東釋迦農有重大影響，為幫助農民度過難關，農委會已允諾編列10億元經費，協助農民建構完善外銷海外相關設備，今年規劃行銷鳳梨釋迦5000公噸、蓮霧1000公噸，針對新加坡、加拿大、馬來西亞、港澳、印尼等國家，積極強化原有市場。

農委會成立「好釋連蓮」平台，也研擬推出以振興五倍券、農遊券購買釋迦及蓮霧之加碼方案。由於台東鳳梨釋迦盛產期約從12月開始，預購平台下單後，要等農產品採收後才會到貨，櫂豪告訴大家優質農產品是值得等待的，不僅可以吃到好的水果，還可以幫助農民！

一起來預購台東釋迦
「好釋連蓮」平台：https://reurl.cc/2ooe1E","['五倍券', '農遊券']"
民主進步黨_蘇巧慧,2021-09-23 20:02:30,"什麼是驚喜？驚喜就是八大部會加碼券 最高領取3988元！

數位五倍券開放之後，已有接近300萬人綁定！但大家在綁定時，也別忘了登記各部會的加碼券！除了現有的五倍券外，七種加碼券共有778萬份抽籤名額，再加上數位綁定前400萬名 #直接贈送500元好食券， #最高可拿到3988元！

我特別整理出每種券的適用範圍和抽籤時間，趕快先把圖存起來，接下來週週抽好康，萬券齊發再加碼！

#巧撇步：每人每週最多中籤1次，4週最多有4次中籤機會，如果想抽到特定加碼券，登記時可勾選4種最想要的就好哦！

行政院振興五倍券👉 https://5000.gov.tw/","['五倍券', '好食券']"
台灣基進_陳柏惟,2021-09-23 21:30:00,"【振興 一起到心愛的店消費】
振興券的提出，就是要用來「刺激市場」。在這樣的基礎下，我重視的就是讓大家願意「領券、用券，並且全面振興」。

這波三級警戒對台灣經濟的衝擊，各行業之間有非常大的差異，而且也不該是只要有消費就好，尤其餐飲服務業、零售業、小型企業和店家受傷最重，而如今五倍券的大餅，需要能幫忙中小型店家，或是讓小吃店、夜市攤商真正有感。

我的選區有一個鹿寮成衣商圈，已經有些店家要開始做直播，因為越來越少人到實體店面買衣服，大家都在想辦法找出路。正當我們把振興劵放出去的時候，我們需要特別留意小店家是否能被照顧到。

而數位券也比較難用在小型商家上，為什麼呢？
台灣城市與鄉村的發展程度不一致，比如我的選區，雖然也在六都之內，但夜市就很難使用數位劵。

當然目前行政機關有鼓勵這些行業，比如各個夜市，輔導使用數位支付，相關單位今天也回應說用QRcode就可以，也跟各個夜市、商圈的自治會，把商圈的店家一起整合，這樣消費者就可以盡量用數位消費。

對我來說，我對數位劵的作法當然很支持，但就我的觀察，真的不是所有區域都這麼方便，
部長說會盡量執行，但我認為執行的效率可以更好、更完善一點，讓大家可以快速了解。

除了鼓勵大家消費外，另一方面，我覺得有件事情很重要，建議可由行政院或者經濟部的高度，引領、帶起風氣，鼓勵民眾到心愛的店消費。特別是要有足夠資源的店家才能做行銷，並非一般的餐廳或小吃店可以承擔。既然我們今天要「振興」，那就該考慮到底是要鼓勵支持哪些店家？從七月份經濟部統計數據看來，工業和製造業成長了，但百貨公司、實體通路和餐廳等行業，因為不能出門而受到影響，希望行政單位能引兩這樣的風氣，去自己心愛的店，可能是放學路過的臭豆腐店、下班經過的小攤，這些店家需要鼓勵，需要支持基層的店家。

期望振興能從基層開始，引領好的循環，振興全台灣！","['振興券', '五倍券']"
民主進步黨_賴惠員,2021-09-23 21:39:03,"各位鄉親晚安，俗話說「種田無定例，全靠著節氣」，節氣對我們務農鄉親的重要由此可見，節氣實際上也決定了我們很多的生活習慣。
今天節氣正是 ＃秋分，「秋分暝日對分」，代表今天晝夜各半，但今天過後，白天漸短，夜晚漸長。秋分在農業上代表著，這時二期稻作已到抽穗末期，早植稻進入成熟期，「好中秋，好慢稻」，「八月半田頭看」，在這前後可看出這期水稻收成的豐欠與否。而在飲食方面，除了蓮霧釋迦無條件支持，文旦、柚子、柿子，還有我們白河的蓮藕都是當季盛產，吃在地吃當季，大家正好拿 #五倍券 買爆吃起來！
惠員也提醒大家，晚上天氣會漸漸轉涼，但白天天氣依然炎熱，請大家記得補充水分。
#人生短短幾個秋分",['五倍券']
台灣民眾黨_邱臣遠,2021-09-23 23:36:04,"＃八百條人命誰來負責
＃邱臣遠質詢精華獨家全字幕版

指揮中心指揮官陳時中5月28日在立院備詢時稱，「3＋11」決策會議是由副指揮官陳宗彥主持，結果被踢爆是錯誤資訊。立委邱臣遠就針對當時陳時中的錯誤說法提出質疑，並要求陳時中在國會殿堂向質詢的委員及社會大眾道歉！

民進黨毫無依據就放寬機師檢疫的「3＋11」政策，造成5月初疫情大爆發影響台灣甚遠，不僅超過800位民眾染病去世，長達近3個月的三級警戒更造成無法計算的龐大經濟損失，陳時中當時霸氣喊出「我負責」，如今面對邱臣遠委員質詢時卻躲在蘇貞昌背後，把自己說過的承諾都忘光了嗎？

針對振興五倍券，行政院喊出數位卷比例將提高到20%，但實體券的分裝成本相比三倍券增加4400萬！面對邱臣遠委員詢問原因，卻得到蘇貞昌、王美花模稜兩可的答案，難道民進黨人人都是數字魔法師？

精彩好球，歡迎大家分享連結，讓更多朋友看見民眾黨委員們的優質問政。

#立院好球重播
#邱臣遠 #蘇貞昌 #陳時中 #3+11 #五倍券

---
👇 手刀訂閱「民眾之聲」Youtube頻道！
https://bit.ly/36udSKP","['三倍券', '五倍券']"
台灣民眾黨_張其祿,2021-09-24 00:04:10,"#中央政府嚴重特殊傳染性肺炎防治及紓困振興特別預算第4次追加預算質詢
#國家防疫及振興仍是全民買單！
「#經濟兩極化」的　#Ｋ型復甦現象 正在產生！
#防疫要更精進！
#振興要更精準！
#設計要更公平！

今早我在立法院對行政院長及經濟部長進行「中央政府嚴重特殊傳染性肺炎防治及紓困振興特別預算第4次追加預算質詢」，要求政府「防疫要更精進，振興要更精準」，畢竟無論政策執行好或壞，都是全體納稅人在買單，更別說是舉債所編列的特殊預算已造成將來的財政負擔，更是要謹慎面對。

以去年三倍券的振興效益而言，經濟部係使用佔比7.6%的數位消費比例估算其整體效益，該份報告也遭審計部批評，在國發會另外委託的報告中也提到，振興效益有多種替代比例的情境，選擇比例不同，呈現效益就有顯著差距！在三倍券政策效益受到審計部批評的同時，政府卻仍認為振興五倍券效益可以達到三倍券政策效益的兩倍２千億元，以受質疑的評估作為評估標準，是否過於樂觀？真的能表現出振興五倍券實質的振興效益嗎？

即使振興五倍券對於GDP有提升效果，但失業率、青年失業及無薪假人口在疫情期間也同步屢創新高，振興的效益真能讓疫情中的弱勢族群受惠嗎？

而光是五倍券的登錄搭配組合，就有光是「紙本、數位」、「各部會加碼」及「各縣市加碼」就有 #上千種組合方式，一項振興政策，卻創造出上千種領取規則，更有不同的使用標準及振興金額！讓民眾只能憑運氣獲得振興，民眾無所適從且有相對剝奪感，這種事倍功半的政策，真的是「好領、好用、好刺激」嗎？難道院長是「#國家級康樂股長」？

在經濟效益評估不明確，民眾需花費時間了解取用規則且取得靠運氣的狀況下，真的能夠透過精準振興讓受疫情影響之產業及民眾受惠嗎？

在疫情之下，「經濟兩極化」的 #Ｋ型復甦現象正逐漸產生，在此前提下之振興政策，更應精準應對，而非產生更多社會不公平！","['三倍券', '五倍券']"
民主進步黨_邱志偉,2021-09-24 11:47:33,"2021.09.24
【石斑魚產銷調節協調會】
#強化國外行銷通路
#運用國內行銷管道
#懇請支持國產石斑
國內新冠疫情雖已趨緩，但我國高度仰賴外銷的石斑養殖業仍舊慘淡，中秋檔期訂單也未見起色，為此我遂邀集漁業署長、高市府海洋局及永安區漁會總幹事，共同研商石斑產銷調節措施。

國內石斑養殖面積約有1,900公頃，年產量約2萬公噸，其中7成均為外銷，而外銷市場有9成集中在中國及香港，隨著新冠疫情導致中國消費需求大幅下滑，原本要外銷的石斑魚遂面臨滯銷困境。張署長表示，漁業署已擬定「強化國外行銷通路、運用國內行銷管道」兩大策略全面推廣石斑魚銷售。國外部分預計拓展歐洲與澳洲市場，並持續加強外銷東南亞市場；國內部份則針對電視購物、電商平台、實體店面等通路執行各項促銷計畫，配合平台檔期或節日需求推出優惠方案，鼓勵民眾多加採購，同時也會透過凍儲計畫進行產銷調節。

我向署長強調，漁業署作為漁業主政機關，理當積極照顧漁民，全球新冠疫情未歇，對於供應鏈造成的衝擊依舊持續發酵，從捕撈、水產養殖到通路販售，都因為石斑價格低迷而備受煎熬，漁業署應把握五倍券和加碼券政策推行機會，協助漁民進行促銷，穩定石斑魚價格，讓國人吃得美味健康同時，又能協助產業渡過難關，一起用行動支持國產石斑！",['五倍券']
民主進步黨_賴惠員,2021-09-24 14:25:05,"來來來，各位鄉親，我們 #五倍券 在前天開放數位券預約，雖然一開始因為全台引頸期盼導致網路塞車，但很快的塞車情況就排除了，到昨天早上已經超過263萬人綁好綁滿。除了五倍券的預約，大家也千萬不要錯過各部會推出的加碼券。

📣好康ㄟ低家，加碼券阿員共後你聽，
✔️一人一週一次中籤機會，抽四週，所以最多四次機會
✔️七種加碼券，勾選你最愛的，用不到的券就跳過
✔️最熱門的券是國旅券、農遊券、藝fun券、動滋券

📣還有！就是明天9/25，開放紙本五倍券登記，目前先開放五倍券官網與超商，請想拿紙本的鄉親記得預約登記。

那五倍券要怎麼花好，除了現在農委會推出的「好釋連蓮」釋迦蓮霧網購平台必須買爆吃起來，阿員也內舉不避親的推薦給大家兩個網購平台，歡迎大家多多捧場我們台南優質好吃的農產品(有些僅提供匯款)：
👉農委會搜尋台南各區農會商城 https://reurl.cc/L778ex
有鹽水日曬意麵、下營黑豆醬油等
👉台南購物節 https://reurl.cc/1ood5m
有東山區咖啡、北門區無刺虱目魚、白河蓮藕粉、後壁限定外銷日本的冠軍米，也買得到現在最夯的後壁俗女村養生茶！
#力挺小商家小攤商小農友
#支持在地農產是振奮人心的振心券消費
#五倍券加碼券通通領起來
#台南這麼好讓全台都知道

圖片來源：自由時報、經濟部","['五倍券', '農遊券', '動滋券', '國旅券']"
中國國民黨_王鴻薇,2021-09-24 17:43:13,"#舉世滔滔的謊言 #8月防疫排名還輸奈及利亞 #蘇貞昌是韋小寶嗎

行政院長蘇貞昌今天將至立法院進行施政報告，以台灣的防疫成果自豪，「在蔡總統領導下，行政院團隊全力以赴，全體國人上下一心，團結抗疫，經濟發展蓬勃，成為舉世滔滔中的幸福之地」。這句話是在學韋小寶嗎？接下來是不是要說，對蔡總統的仰慕有如滔滔江水延綿不絕了？

蘇貞昌自己說都不會臉紅，我聽的是真的噁心，現實是，幾個禮拜前，彭博社最新八月的「全球新冠防疫韌性排名」，台灣又從7月的40名，掉回第41名，落後奈及利亞、秘魯、埃及與墨西哥等國。

從疫苗短缺、3+11破口、全台封鎖將近三個月、甚至到昨天五倍券大當機，蘇院長不知道是再裝傻，還是真的自我感覺太良好，你不下台謝罪，還敢在這裡跟台灣人民談幸福？不知道羞恥也要有個限度。",['五倍券']
民主進步黨-無黨籍_黃國書,2021-09-24 17:55:58,"「明天將進行的是，振興五倍紙本券預購！」

五倍券紙本券第一階段預定明天開跑囉！打算領實體券的朋友們別忘了在期限內到超商進行預定哦！

第一梯次
預訂： 110/09/25(六) 9:00 至 110/10/01(五) 22:00
領取：110/10/08(五) 至 110/10/21(四)

第二梯次
預訂：110/10/25(一) 9:00 至 110/10/31(日) 22:00
領取：110/11/08(一) 至 110/11/21(日)

#魷魚遊戲 #五倍券 #振興五倍券 #超商 #椪糖",['五倍券']
民主進步黨_莊瑞雄,2021-09-24 19:00:45,"📣紙本五倍券明天即將開放預訂，如何領取報你知！​
​
這幾天已經有很多朋友上網登錄數位五倍券，但一定也有不少人是在等待紙本五倍券的發放，底下是關於領取的方式，我們整理出來讓大家參考哦！​
​
如果有不會操作的鄉親朋友也可以攜帶健保卡就近到莊瑞雄服務處或是來電，會派專人到府協助預訂❤️！​
​
☎️服務處電話08-8337893​
​
💰紙本券預約時間和操作方法👇👇​
​
【方法一】 #超商預約領取​
​
第一梯次：9/25-10/01預訂，10/08-10/21領取​
第二梯次：10/25-10/31預訂，11/08-11/21領取​
（預訂領取皆為每日上午9時至晚上10時）​
​
👉操作方式​
​
超商事務機插入健保卡➡️輸入手機號碼➡️確認明細➡️列印小白單。​
​
​
【方法二】#官網預訂 (#服務處可協助您)，再到超商/超市/藥妝店領取​
​
第一梯次：9/25-10/1預訂，10/08-10/21領取​
第二梯次：10/25-10/31預訂，11/08-11/21領取​
（預訂領取皆為每日上午9時至晚上10時）​
​
👉操作方式​
​
📌有讀卡機：登入五倍券官網➡️選擇預訂與查詢➡️插入健保卡辨識身分➡️選擇領取通路門市➡️完成預訂。​
​
📌沒有讀卡機：登入健保快易通APP➡️點選五倍券驗證➡️官網登入驗證。​
​
​
【方法三】#郵局官網預約​
​
預約時間：從10/04起，於10/12-10/30開始領取（預訂領取為郵局營業時間）​
​
👉操作方式​
​
📌郵局網站預約：至郵局網站➡️選擇郵局服務據點➡️選擇日期及時段依序填入預約數量、身分證號、手機號碼➡️預約成功。​
📌電話預約：請電0800-700-199由服務人員協助預約。​
​
👉領取方式​
​
全國郵局據點➡️攜帶健保卡或身分證明文件➡️資格確認領券簽收➡️領取五倍券。​
​
​
以上三種方式都可以領取紙本券，鄉親們都準備好要參加全國最大週年慶了嗎？相信大家都能開心購物同時振興經濟，我們也一起為受到疫情影響的店家加油💪！",['五倍券']
民主進步黨_賴品妤,2021-09-24 20:30:01,"海鮮遊戲感覺很適合我們北海岸耶😻

花枝遊戲、萬里蟹遊戲、九孔鮑遊戲、小管遊戲、龍蝦遊戲！

歡迎大家拿著五倍券、好食券來北海岸玩吃海鮮吃到爆遊戲～

＃金山 ＃萬里 ＃瑞芳 ＃雙溪 ＃平溪 ＃貢寮 ＃汐止 ＃北海岸","['五倍券', '好食券']"
台灣基進_陳柏惟,2021-09-24 21:00:02,"#發券 還是要 #發現金 ？
要搞懂這個問題我們要先知道 #振興跟紓困差在哪裡

大家必須要知道振興跟紓困是有很大的不同的
現在中國國民黨一直攻擊蔡政府
在馬政府消費券時期說要發現金
現在卻又自己發振興券
真的是 #時空背景不同之術 嗎？

為此，我特地拍了一集台灣3Q
要來跟大家解釋
👉馬政府時期沒有先紓困就振興，導致刺激消費效果差
👉台灣的超額儲蓄率創新高，必須鼓勵大家消費
👉監察院的報告不是說振興券無效，實際上依然增加至少兩百億的GDP

其實我們仔細想一想就會知道
如果振興券真的這麼差
那些反對黨的縣市首長怎麼會跟著加碼呢？

這都坐實了一件事 #國民黨抵制的就是對台灣好的

這次影片我們很認真的寫了腳本
也很用心的做了後製
希望大家能夠更輕鬆的消化這些資訊

不管你是有知識的支持者
還是被誤導到跟著罵的反對者
這集都很值得一看
拜託大家分享出去，讓更多人知道真相📣📣📣

❤️最後也想問大家❤️
#拿到振興券後 #你想支持什麼心愛的店呢 ？","['消費券', '振興券']"
台灣民眾黨_張其祿,2021-09-24 23:00:32,"#中央政府嚴重特殊傳染性肺炎防治及紓困振興特別預算第4次追加預算質詢
#數位振興更要顧及數位落差族群
#防疫要更精進
#振興要更精準
#避免打擊產業多元

📍接續昨天的質詢議題，數位振興券雖能滿足不接觸的防疫需求並解決小額消費找零的困擾，但卻也容易導致缺乏數位工具的小型店家及攤商看得到吃不到，現行除了振興五倍券，部會的加碼券也多為數位形式，這些數位券最有可能振興到誰？甚至加碼券也多被使用在非振興目標產業上，而未能達到精準振興的效果！

再者，經濟部現行數位輔導機制，仍以有公司登記及商業登記的業者為主，身為疫情重災戶的小規模商業，是否將再次因為數位落差而無法受惠於政府的振興政策？

#不夠完備的數位政策 將會 #導致錯誤濫發及使用，終將使 #資源過度集中於企業，#打擊產業多元，並且造成 #貧富差距加深！

因此我建議蘇院長及經濟部長，針對振興數位化參與，政府應強化三大面向：

1.規劃交易手續費補助及簡便補貼程序，鼓勵商家建置數位交易工具。

2.統一振興券數位裝置使用規格，使數位化簡易便民不複雜。

3.提供小型商家及攤商數位服務建置能量及數位人力培訓輔導，強化商家數位轉型的意願。

因為振興最重要的在於 #簡易清楚的規則 及 #促使消費的誘因，政府不應忽視民眾最根本的需要重蹈三倍券的問題！

最後我也強調，這次政府的振興預算係從剩餘的特別預算內進行編列，已將 #8400億額度全額使用完畢。而全球疫情仍在持續，明年的防疫、紓困及振興需求，行政院明年仍然要 #持續舉債 編列特別預算嗎？我們也會持續睜大眼睛監督！","['振興券', '三倍券', '五倍券']"
台灣民眾黨_蔡壁如,2021-09-24 23:22:38,"#9.7億再度戳破唐鳳神話

這幾天九大券之亂，很多人怕太晚綁定搶不到500元好食券，網站一開放就蜂擁而上，五倍券網站應聲倒下，昨天唐鳳政委唱跳催券影片才默默下架，今天卻又說綁定後就不能更改或加選，難道認錯還有認一半的？

五倍券平台，除了五倍券之外，八種部會加碼券，每個人可以選四種，使用、領取、消費方式複雜，有的要綁定身分證、登入APP領取，有的限制只能用台灣Pay消費，讓人眼花撩亂，也難怪一堆民眾搶快選錯、想重選。

到底為什麼綁定後就不能更改或加選？唐鳳說得不清不楚，只說「昨天已與業者進行討論，基本上，不太可能要求所有業者都讓民眾取消」，到底討論了什麼？難道9.7億做不出一個取消/更改鍵嗎？明天紙本券開始預約，網站當機塞車會不會再度發生？

最後，我也想問，從三倍券平台、口罩預約平台、疫苗預約平台，到這次五倍券平台，全部都是關貿公司得標，卻一次次大當機，唐鳳催券影片懂得默默下架，官股佔比4成多的關貿公司屢次當機難道不用被下架？","['三倍券', '五倍券', '好食券']"
無黨籍_趙正宇,2021-09-25 07:00:05,"💵五倍振興券💵
想申請紙本券的朋友們
今日開放預約囉📣

💡預約日期
110/09/25(六)  至110/10/01(五) 

💡預約時間
上午9:00至下午22:00

💡領券日期
 110/10/08(五) 至 110/10/21(四)

🏪超商預定流程
超商事務機插入健保卡👉🏻輸入手機號👉🏻確認明細👉🏻列印小白單

🏪超商領券流程
收到簡訊通知或至官網查詢👉🏻超商事務機插入健保卡或輸入領券序號👉🏻列印小白單👉🏻持小白單及健保卡領券及簽收

五倍券官網👉🏻https://5000.gov.tw/

#振興券 #五倍券 #紙本券
#立法委員 #趙正宇","['振興券', '五倍券']"
